villageId,i,heard,adopt,nSent,age,female,income,edu,hasPhone,usePhoneCall,usePhoneText,phone,pol_index,distMeeting,leader,prosoc_dic,prosoc_pub,attend,satisfaction,priority,post_effective,post_responsive,post_responsive_dyna,post_capacity,post_capacity_dyna,post_assets_edu,post_assets_health,post_assets_water,post_assets_roads
75,20207301,0,0,0,58,NA,1,0,0,0,0,0,-0.877882971,2.843324074,0,0,0,0,NA,Healthcare,4,2,4,5,5,NA,NA,3,2
75,20207302,0,0,0,80,NA,1,0,1,0,0,0,-0.610241929,NA,0,0.1,0,0,NA,Access to clean water,3,1,2,5,2,3,4,1,2
75,20207401,0,0,0,30,1,2,0,0,0,0,0,0.705491733,2.827996908,0,0.1,0,0,NA,"Direct assistance to the poor (food, cash)",3,4,3,4,3,2,4,4,4
75,20207501,0,0,0,50,NA,1,0,0,0,0,0,0.437850691,NA,0,0.2,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,4,5,4,5,2,2,1,4
75,20207601,0,0,0,38,1,4,0,0,1,0,0,0.437850691,3.043133417,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",4,4,4,5,5,4,3,5,5
75,20207602,0,0,0,78,NA,1,0,0,0,0,0,0.705491733,2.866888229,0,0,0,0,NA,Access to clean water,3,1,1,4,NA,1,1,1,1
75,20207603,0,0,0,76,NA,1,0,0,0,0,0,0.705491733,2.887507945,0,0,0,0,NA,Energy supply,3,4,3,4,4,3,5,1,3
75,20207701,0,0,0,50,NA,2,0,0,0,0,0,0.109428327,3.016382506,0,0.2,0.5,0,NA,"Infrastructure, like roads and bridges",3,4,4,5,5,5,4,1,2
75,20207702,0,0,0,42,NA,1,0,0,0,0,0,0.437850691,2.848050914,0,0.1,0,0,NA,Healthcare,3,1,3,4,3,2,2,1,2
75,20207801,0,0,0,23,0,2,0,1,1,1,1,0.39588866,2.842594661,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",3,4,3,4,4,3,2,3,1
75,20207802,0,0,0,21,NA,2,0,0,0,0,0,0.705491733,2.84204381,0,0.1,0,0,NA,Access to clean water,1,4,4,4,3,4,1,2,2
75,20207902,0,0,0,24,NA,1,0,0,1,0,0,0.109428327,3.052974442,0,0.2,0.2,0,NA,Education,2,4,5,1,4,4,4,1,2
75,20207903,0,0,0,50,1,1,0,1,1,0,0,0.705491733,3.065207099,0,0.1,0,0,NA,"Direct assistance to the poor (food, cash)",1,1,1,4,1,2,2,1,1
75,20208002,0,0,0,24,NA,5,0,1,1,0,0,0.027783508,3.153553637,0,0.4,0.8,0,NA,Education,3,3,3,4,4,1,1,1,1
75,20208101,0,0,0,19,NA,1,0,0,0,0,0,0.027783508,3.048829311,1,0.2,0.5,0,NA,Education,5,4,3,3,4,5,5,5,5
75,20208102,0,0,0,28,NA,1,0,0,1,0,0,0.027783508,3.055062917,0,0.4,0,0,NA,Education,4,4,2,4,2,3,4,5,4
75,20208202,0,0,0,49,NA,2,0,1,0,0,0,-0.158212715,3.008627045,0,0.4,0.5,0,NA,"Direct assistance to the poor (food, cash)",3,4,3,5,4,4,5,1,2
75,20208302,0,0,0,53,NA,1,0,1,1,0,0,1.227277463,3.237995815,1,0.5,0.5,0,NA,"Direct assistance to the poor (food, cash)",3,2,3,2,3,4,1,1,1
75,20208303,0,0,0,22,NA,2,1,0,1,0,0,-0.158212715,3.201672602,0,0,0.1,0,NA,Education,3,4,4,4,2,2,3,1,1
75,20208304,0,0,0,43,NA,2,0,1,1,0,0,0.404201755,3.176463771,0,0.2,0.4,0,NA,Education,4,5,5,5,5,5,5,1,3
75,20208401,1,0,0,26,0,4,1,1,1,0,0,0.027783508,3.352081364,1,0,0,0,NA,Agricultural development,3,3,4,1,4,3,2,1,1
75,20208403,1,0,0,23,1,4,0,1,1,0,0,0.437850691,3.325940089,0,1,0.4,0,NA,Education,4,2,4,4,4,5,3,2,4
75,20208501,1,1,5,25,0,5,1,1,1,1,1,0.783561344,3.296758077,0,0.1,0.1,1,0,"Direct assistance to the poor (food, cash)",3,2,1,1,1,1,1,1,1
75,20208601,0,0,0,42,1,5,0,1,0,0,0,-0.158212715,3.37217218,0,0.1,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,4,4,4,4,1,1
75,20208602,0,0,0,77,0,4,0,1,0,0,0,1.200145077,3.360804118,1,0.1,0.2,0,NA,Education,3,3,3,1,5,3,4,1,1
75,20208701,0,0,0,21,1,2,0,1,0,0,0,-0.27350647,3.312395779,0,0,0,0,NA,Education,1,4,4,5,5,4,2,1,1
75,20208801,0,0,0,68,NA,4,1,1,1,0,0,0.027783508,1.338340539,1,0,0.2,0,NA,Energy supply,4,3,3,4,4,2,NA,2,2
75,20208803,0,0,0,59,NA,1,0,1,1,0,0,0.027783508,1.339416203,0,0.2,0.5,0,NA,Education,3,1,3,4,4,2,2,1,2
75,20208901,0,0,0,24,NA,2,1,1,0,0,0,0.128247618,1.400597412,0,0,0.2,0,NA,Education,3,4,4,4,4,5,3,1,2
75,20208902,0,0,0,52,NA,1,0,0,1,0,0,0.143077263,1.422971484,1,0.1,0.3,0,NA,Access to clean water,2,3,3,NA,3,4,2,1,1
75,20208903,0,0,0,18,NA,2,1,1,1,0,0,0.917674391,1.324866674,0,0,0.1,0,NA,Access to clean water,4,4,2,5,4,2,1,1,4
75,20209001,0,0,0,44,NA,1,0,0,0,0,0,0.027783508,1.107544362,1,0.2,0.5,0,NA,Healthcare,3,2,4,4,4,3,3,1,1
75,20209002,0,0,0,39,NA,1,0,0,0,0,0,0.437850691,1.237401225,0,0.5,1,0,NA,Access to clean water,3,2,3,4,3,3,3,1,4
75,20209101,0,0,0,21,NA,1,0,1,1,1,1,0.128247618,1.246615034,0,0.4,0.5,0,NA,Access to clean water,3,3,4,4,4,3,3,1,2
75,20304001,1,1,8,28,NA,4,0,0,1,1,1,0.437850691,2.138432476,0,0.5,0.3,1,0,Education,4,4,5,4,5,4,4,4,4
75,20304002,0,0,0,24,NA,1,0,1,1,0,0,-0.158212715,2.131143958,0,0.4,0.5,0,NA,Healthcare,3,4,3,4,4,4,1,4,3
75,20304101,0,0,0,53,NA,1,0,0,0,0,0,0.143077263,2.138131622,0,0.4,0.2,0,NA,Access to clean water,4,3,3,3,4,4,1,1,2
75,20304102,0,0,0,61,NA,2,0,0,1,0,0,-0.308951951,2.137762222,1,0.1,0.6,0,NA,Education,3,1,2,4,4,4,4,3,2
75,20304201,0,0,0,53,NA,1,0,0,1,0,0,0.143077263,2.140608294,0,0.5,0.6,0,NA,Education,3,4,4,2,4,3,2,2,3
75,20304202,0,0,0,49,NA,1,0,0,0,0,0,-0.26698992,2.131481581,0,0.2,0.4,0,NA,Education,3,5,4,3,4,3,2,3,2
75,20304301,0,0,0,82,NA,1,0,0,0,0,0,-0.26698992,2.162041939,0,0.1,0.3,0,NA,"Direct assistance to the poor (food, cash)",2,4,4,4,4,3,5,1,1
75,20304401,0,0,0,22,NA,4,0,1,1,0,0,0.143077263,2.143985398,0,0.5,0.1,0,NA,Access to clean water,5,5,5,5,5,5,5,1,1
75,20304501,0,0,0,53,NA,1,0,0,0,0,0,0.437850691,2.202965463,0,0.1,0.2,0,NA,Access to clean water,1,5,4,4,4,3,2,1,2
75,20304502,0,0,0,67,NA,1,1,0,0,0,0,0.437850691,2.193216003,0,0.2,0.3,0,NA,Education,4,5,4,5,5,3,2,1,1
75,20304601,0,0,0,27,NA,5,0,1,0,0,0,0.143077263,2.25090788,0,0.5,0.3,0,NA,Access to clean water,4,1,4,4,4,3,3,1,3
75,20304602,1,0,0,44,NA,4,1,1,1,1,1,0.705491733,2.22089454,1,0.3,0.5,1,NA,"Security, like the police and military",4,4,4,4,4,2,3,2,2
75,20304701,0,0,0,28,NA,1,0,1,0,0,0,0.705491733,2.307402115,0,0.5,0.3,0,NA,Access to clean water,1,5,5,5,4,5,2,1,1
75,20304702,0,0,0,32,NA,4,1,1,1,0,0,0.437850691,2.312880927,0,0.5,0.2,0,NA,Access to clean water,2,5,4,5,5,5,4,1,2
75,20304801,0,0,0,45,NA,4,0,1,0,0,0,-0.16652581,2.276268912,0,0,0.3,0,NA,Education,NA,4,4,5,4,NA,2,2,2
75,20304802,1,0,0,58,NA,1,0,1,1,0,0,-0.200174746,2.331200142,0,0.5,0,0,NA,"Direct assistance to the poor (food, cash)",5,NA,NA,5,4,4,1,1,1
75,20304901,0,0,0,55,NA,1,0,0,0,0,0,0.094598682,2.394838418,0,0.4,0.2,0,NA,Education,1,5,4,5,4,5,1,1,1
75,20305001,0,0,0,23,1,1,0,1,1,0,0,-0.877882971,2.426583283,0,0.2,0.3,0,NA,Access to clean water,1,2,1,4,4,1,2,2,1
75,20305002,1,0,0,28,0,2,1,1,1,0,0,-0.16652581,2.429550395,1,0.2,0.3,1,NA,Agricultural development,1,2,1,1,1,2,1,1,1
75,20305202,1,0,0,19,NA,1,1,1,1,1,1,-0.467815788,2.395136006,0,0.3,0.5,0,NA,Access to clean water,2,2,3,4,4,1,1,1,1
75,20305302,0,0,0,50,NA,1,0,0,0,0,0,-0.877882971,2.199083657,0,0.3,0.7,0,NA,"Direct assistance to the poor (food, cash)",5,1,5,5,5,5,5,1,5
75,20305401,0,0,0,21,NA,4,0,1,1,0,0,-0.467815788,2.165481803,0,0.7,0.5,0,NA,Access to clean water,4,2,4,3,4,2,3,1,2
75,20305402,0,0,0,18,NA,4,0,1,1,0,0,-0.26698992,2.155583968,0,0,0.2,0,NA,Access to clean water,3,2,3,4,4,5,3,2,1
75,20305501,0,0,0,38,NA,4,0,1,0,0,0,-0.576592993,1.987347966,0,0.3,0.5,0,NA,"Infrastructure, like roads and bridges",5,4,5,5,4,5,5,2,5
75,20305502,1,0,0,64,NA,1,0,1,1,0,0,-0.308951951,1.978264037,0,0.5,0.6,1,NA,"Direct assistance to the poor (food, cash)",3,2,4,4,3,2,1,4,2
75,20305601,0,0,0,27,NA,1,0,0,1,0,0,0.143077263,1.958178116,0,0.2,0.2,0,NA,"Direct assistance to the poor (food, cash)",4,4,3,4,4,3,4,2,2
75,20305701,0,0,0,37,NA,2,0,1,1,0,0,0.437850691,1.647347834,0,0,0.2,0,NA,"Direct assistance to the poor (food, cash)",4,4,3,4,4,3,3,3,2
75,20305801,0,0,0,41,NA,2,0,1,1,1,1,0.705491733,1.654536275,0,0.5,0.5,0,NA,Agricultural development,4,4,3,4,5,5,4,3,1
75,20305802,0,0,0,35,NA,2,0,0,0,0,0,-0.281819565,2.311895379,0,0.4,0.3,0,NA,"Direct assistance to the poor (food, cash)",2,2,2,4,2,4,2,4,2
75,20305901,0,0,0,30,NA,1,0,1,0,0,0,0.143077263,2.29766741,0,0.5,0.5,0,NA,Education,4,4,4,4,4,3,3,3,2
75,20305902,0,0,0,46,NA,4,0,1,1,1,1,0.437850691,2.287310524,0,0.5,0.6,0,NA,Agricultural development,4,2,3,4,4,4,3,3,1
75,20305903,0,0,0,35,1,3,0,0,1,0,0,0.437850691,1.402563452,0,0.7,0.4,0,NA,Energy supply,3,5,3,5,3,3,4,4,1
75,20306001,0,0,0,19,NA,1,0,1,1,0,0,-0.158212715,1.663621272,0,0.2,0.5,0,NA,Education,4,4,4,4,4,3,3,3,1
75,20306002,0,0,0,20,NA,4,0,1,1,1,1,-0.568279898,1.658786239,0,0.1,0,0,NA,"Direct assistance to the poor (food, cash)",2,4,4,4,4,4,5,5,1
75,20306003,0,0,0,70,NA,1,1,1,0,1,0,0.783561344,1.664569781,0,0,0.9,0,NA,"Security, like the police and military",5,4,4,4,3,3,4,3,3
75,20306004,0,0,0,48,NA,3,0,1,1,0,0,0.437850691,1.672448479,0,0.1,0.9,0,NA,Education,4,4,4,4,4,3,3,3,4
75,20306201,0,0,0,29,0,2,0,1,1,1,1,0.143077263,NA,0,0.1,0.1,0,NA,Education,3,4,4,4,4,5,4,3,2
75,20306202,0,0,0,27,NA,1,0,1,0,0,0,-0.27350647,NA,0,0,1,0,NA,Healthcare,4,2,3,4,4,2,3,3,2
75,20400101,1,1,3,41,NA,4,1,1,1,1,1,1.494918505,1.269265161,1,0,0.2,1,0,Education,4,4,3,4,4,4,2,3,2
75,20400102,1,0,0,40,NA,4,0,1,1,0,0,0.705491733,1.268564,1,0.5,0.5,0,NA,Education,5,5,5,4,4,5,5,2,2
75,20400104,1,0,0,28,NA,4,1,1,1,0,0,0.437850691,1.252880949,0,0,0.5,1,NA,Education,5,3,3,4,3,3,2,2,1
75,20400105,1,0,0,18,NA,4,1,1,1,0,0,0.437850691,1.270504386,0,0,0.3,0,NA,Education,3,4,3,4,4,5,5,5,4
75,20400202,1,0,0,45,NA,4,0,1,1,0,0,0.705491733,1.289031498,1,0.1,0.3,0,NA,Education,3,4,4,4,4,3,4,3,2
75,20400203,0,0,0,57,NA,NA,0,1,1,0,0,0.027783508,1.305997833,0,0,0,0,NA,Agricultural development,NA,NA,NA,NA,NA,1,1,1,1
75,20400301,0,0,0,62,NA,1,0,1,1,0,0,0.437850691,1.298809758,0,0.2,0.1,0,NA,"Direct assistance to the poor (food, cash)",3,4,3,4,4,3,2,4,1
75,20400303,1,0,0,18,NA,1,0,1,1,1,1,0.437850691,1.28592373,0,0.5,0.4,0,NA,"Direct assistance to the poor (food, cash)",5,4,4,4,2,5,4,3,1
75,20400304,0,0,0,35,NA,1,0,1,1,0,0,0.437850691,1.319769758,0,0.5,0.4,0,NA,Education,3,4,4,4,4,4,3,4,1
75,20400305,0,0,0,24,NA,1,0,1,1,0,0,0.705491733,1.320208743,0,0,0.2,0,NA,Education,3,4,4,4,4,2,3,4,1
75,20400401,1,1,1,25,NA,3,0,1,1,1,1,0.437850691,1.38695806,0,0.5,0.5,0,0,Agricultural development,3,2,3,4,3,1,3,3,1
75,20400402,0,0,0,18,NA,4,0,1,0,0,0,0.437850691,1.374999481,0,0.3,0.5,0,NA,Education,4,4,4,4,5,5,3,5,1
75,20400502,0,0,0,21,1,2,0,1,1,1,1,-0.281819565,1.253595865,0,0.1,0.2,0,NA,Education,2,4,4,4,4,4,5,3,1
75,20400503,0,0,0,30,0,2,1,1,1,0,0,0.705491733,1.209633742,0,0,0,0,NA,Education,3,4,4,4,4,2,3,3,2
75,20400504,0,0,0,54,1,1,0,1,1,0,0,-0.16652581,1.259756456,0,0,0,0,NA,Education,4,5,5,5,3,2,2,2,2
75,20400505,0,0,0,20,0,1,0,1,1,0,0,0.437850691,1.270495337,0,0.5,0.6,0,NA,Education,5,3,4,4,3,4,2,3,1
75,20400601,0,0,0,67,NA,1,1,0,1,0,0,0.39588866,1.40675425,1,0.2,0.2,0,NA,Education,3,5,4,4,4,5,2,3,2
75,20400701,1,0,0,29,NA,4,1,1,1,1,1,0.705491733,1.386847741,0,0.5,0.6,0,NA,Education,3,5,5,4,5,3,3,2,2
75,20400703,0,0,0,26,NA,1,1,1,1,0,0,0.128247618,1.377890748,0,0.3,0.5,0,NA,Education,4,5,4,4,4,3,2,3,2
75,20400801,0,0,0,50,NA,1,0,0,0,0,0,0.027783508,1.30716317,0,0,0,0,NA,"Infrastructure, like roads and bridges",1,1,3,4,2,5,1,5,1
75,20400901,0,0,0,22,0,4,1,1,1,0,0,0.128247618,1.314506468,0,0,0.5,0,NA,Education,5,4,5,5,5,5,1,5,1
75,20400902,0,0,0,29,NA,4,0,1,1,0,0,0.705491733,1.410768144,0,0.5,0.6,0,NA,Education,4,4,2,4,4,4,3,4,2
75,20400904,1,0,0,40,NA,4,1,1,1,1,1,0.705491733,1.412789879,0,0.1,0.2,0,NA,"Direct assistance to the poor (food, cash)",4,3,3,4,3,2,2,3,2
75,20401001,0,0,0,51,1,4,0,0,1,0,0,-0.014178523,1.418310523,0,0.1,0.2,0,NA,Access to clean water,3,3,3,5,4,2,1,5,2
75,20401002,0,0,0,24,0,4,0,1,1,0,0,1.227277463,1.328671288,0,0.1,0.1,0,NA,Education,4,4,4,4,4,3,2,4,2
75,20401101,0,0,0,44,NA,2,0,1,1,0,0,0.705491733,1.453711615,0,0.1,0.2,0,NA,Education,2,2,2,4,4,4,4,3,3
75,20401102,0,0,0,21,NA,2,1,1,1,0,0,0.39588866,1.441973367,0,0.1,0.5,0,NA,Agricultural development,3,4,4,4,2,1,3,3,1
75,20401103,0,0,0,51,0,1,1,1,1,0,0,-0.014178523,1.443087022,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",2,4,2,4,4,1,2,3,1
75,20401104,1,0,0,19,NA,3,1,1,1,1,1,-0.16652581,1.448386936,0,0.5,0.6,0,NA,"Security, like the police and military",1,4,3,4,3,2,4,4,1
75,20401105,0,0,0,23,1,2,1,1,1,0,0,0.410718305,1.443322044,0,0,0.3,0,NA,Education,1,4,3,4,4,1,2,3,2
75,20401201,0,0,0,47,NA,4,0,1,1,0,0,0.143077263,1.370646903,0,0,0.1,0,NA,Healthcare,3,2,4,5,4,4,3,5,2
75,20401202,0,0,0,25,1,1,0,1,1,0,0,0.404201755,2.024541015,0,0.1,0.1,0,NA,"Direct assistance to the poor (food, cash)",5,4,2,4,2,3,1,5,1
75,20401301,0,0,0,60,NA,4,0,1,1,0,0,0.143077263,1.361557915,1,0.1,0.9,0,NA,Education,3,2,4,5,4,5,4,5,1
75,20401302,0,0,0,42,1,4,0,1,1,0,0,-0.16652581,4.455145034,1,0.3,0,0,NA,Education,3,2,4,3,3,4,4,5,1
75,20401303,0,0,0,32,NA,1,0,1,1,1,1,-0.568279898,1.365996292,1,0,1,0,NA,Education,5,2,4,1,4,4,3,3,1
75,20401401,1,0,0,23,NA,3,1,1,1,1,1,0.437850691,1.37534151,1,0,0,0,NA,Education,1,5,3,5,3,2,3,5,2
75,20401402,0,0,0,24,NA,4,1,1,1,0,0,-0.17304236,1.357469336,0,0.4,0,0,NA,Education,5,2,3,5,4,4,1,5,4
75,20401601,0,0,0,20,NA,1,0,0,0,0,0,0.143077263,1.367007463,0,0.2,0.2,0,NA,"Direct assistance to the poor (food, cash)",5,5,4,5,4,3,3,5,3
75,20401602,0,0,0,23,NA,2,1,0,1,0,0,0.437850691,1.340043168,0,0.2,0.2,0,NA,Education,5,4,4,5,4,5,4,5,2
75,20401701,1,1,4,26,0,1,1,1,1,1,1,-0.467815788,1.37463767,0,0.4,0.5,1,0,Healthcare,1,NA,4,4,4,5,4,5,2
75,20401801,0,0,0,51,NA,1,0,1,1,0,0,0.437850691,1.361546578,0,0,0.1,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,4,4,3,3,4,1
75,20401802,0,0,0,56,NA,2,0,1,1,0,0,-0.16652581,1.354640454,1,0.7,1,0,NA,Agricultural development,4,2,4,5,4,4,3,4,2
75,20401803,1,0,0,20,NA,1,0,1,0,0,0,-0.467815788,1.330375558,0,1,0.5,0,NA,"Direct assistance to the poor (food, cash)",5,2,4,5,4,3,4,5,1
75,20401804,0,0,0,25,NA,4,0,1,0,0,0,-0.877882971,1.340122551,0,0.5,0.5,0,NA,Healthcare,4,4,NA,NA,NA,5,4,4,2
75,20401901,0,0,0,78,NA,1,0,0,0,0,0,-0.26698992,1.331383813,1,0.3,0.5,0,NA,Education,NA,3,5,5,4,3,5,4,3
75,20402001,0,0,0,30,1,2,0,1,1,0,0,-0.16652581,1.398931085,0,0.3,0.4,0,NA,"Direct assistance to the poor (food, cash)",3,NA,4,4,4,5,5,5,3
75,20402101,0,0,0,78,NA,1,0,0,0,0,0,-0.877882971,1.327975084,0,0,0.5,0,NA,Education,3,NA,NA,NA,NA,NA,5,5,2
75,20402201,0,0,0,34,1,4,0,1,1,0,0,-0.576592993,1.433808412,1,0.2,0.2,0,NA,Education,3,2,4,5,4,5,3,5,2
75,20402202,1,1,1,22,0,2,1,1,1,1,1,0.705491733,3.211351873,0,0.3,0.5,0,0,Education,2,4,3,4,4,4,4,3,2
75,20402203,1,1,2,49,0,4,1,1,1,1,1,1.494918505,1.404815409,1,0,0.1,0,1,"Infrastructure, like roads and bridges",5,4,2,5,2,3,4,5,1
75,20402301,0,0,0,33,NA,1,0,1,1,1,1,0.932504035,1.391614884,0,0.1,0.2,0,NA,Education,3,4,4,2,2,3,3,2,1
75,20402401,0,0,0,52,NA,1,0,0,0,0,0,-0.568279898,1.394463398,0,0.1,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,4,4,3,3,3,1
75,20402602,1,0,0,46,0,4,1,1,1,0,0,1.494918505,1.37055884,1,0.2,0.4,1,NA,Education,5,4,4,5,4,4,4,3,4
75,20402603,0,0,0,23,NA,1,1,0,1,0,0,-0.568279898,NA,0,0.7,0.6,0,NA,Healthcare,3,2,3,4,4,3,3,4,2
75,20402604,0,0,0,21,NA,1,1,1,1,1,1,-0.568279898,NA,0,0,0.1,0,NA,Education,4,2,4,4,5,3,4,4,3
75,20402701,0,0,0,20,NA,2,1,1,1,1,1,-0.877882971,1.357077428,0,0.4,0.3,0,NA,Agricultural development,5,5,4,4,5,5,5,5,1
75,20402702,0,0,0,32,NA,2,0,1,1,0,0,0.027783508,NA,0,0,1,0,NA,Education,4,4,4,4,4,3,3,4,3
75,20402801,0,0,0,48,NA,1,1,1,1,1,1,0.437850691,1.368322786,0,0,0.2,0,NA,Education,5,5,5,4,5,3,3,5,1
75,20402803,1,0,0,42,1,2,0,1,1,0,0,0.437850691,1.567249951,1,0.1,0.1,0,NA,Education,5,5,4,4,4,5,1,5,5
75,20402804,0,0,0,26,NA,3,0,1,1,1,1,0.705491733,1.563468557,0,0,0.2,0,NA,Education,1,2,3,4,4,3,2,2,2
75,20402902,1,0,0,25,1,1,1,1,1,1,1,0.437850691,1.583719917,0,0.1,0.1,0,NA,Education,4,4,4,4,3,2,4,4,1
75,20403001,0,0,0,19,NA,4,1,1,1,0,0,-0.467815788,1.610414169,0,0.3,0.5,0,NA,Education,3,4,4,4,4,3,2,1,2
75,20403002,1,0,0,31,NA,3,1,1,1,1,1,1.494918505,1.58710105,0,0.4,1,0,NA,Education,2,4,4,4,4,4,4,3,2
75,20403101,0,0,0,34,1,4,0,1,1,0,0,-0.26698992,1.59514203,0,0.1,0.2,0,NA,"Infrastructure, like roads and bridges",5,5,4,5,5,5,5,2,1
75,20403102,1,0,0,39,NA,4,0,1,1,0,0,0.027783508,1.575124702,0,0.5,0.4,0,NA,Education,3,5,4,4,4,3,3,4,3
75,20403201,0,0,0,22,1,3,0,1,0,0,0,0.143077263,1.649567357,0,0.1,0.2,0,NA,Education,4,4,4,4,4,5,5,5,5
75,20403202,0,0,0,38,1,1,0,0,0,0,0,0.437850691,1.629212596,0,0.2,0.1,0,NA,Education,5,5,5,5,5,5,2,1,5
75,20403203,1,1,1,29,NA,4,1,1,1,0,0,1.200145077,1.639494544,1,0.5,0.5,0,1,Education,1,4,2,4,2,4,2,3,2
75,20403401,0,0,0,29,0,1,0,0,1,1,1,-0.467815788,2.258319452,0,0.1,0.1,0,NA,Healthcare,3,4,4,4,4,5,4,1,2
75,20403402,0,0,0,58,1,1,0,1,1,0,0,0.143077263,1.608575788,0,0.1,0,0,NA,Healthcare,4,3,4,5,4,4,1,2,2
75,20403501,1,0,0,48,NA,4,0,1,1,0,0,-0.467815788,1.579417822,1,0.3,0.6,0,NA,"Direct assistance to the poor (food, cash)",4,2,4,4,4,4,2,4,2
75,20403601,0,0,0,34,NA,2,0,1,1,1,1,-0.467815788,1.476437669,0,0.1,0.4,0,NA,"Direct assistance to the poor (food, cash)",3,2,4,4,5,3,5,3,2
75,20403602,0,0,0,30,NA,2,0,1,1,1,1,-0.467815788,1.514414036,0,0.2,0.8,0,NA,Education,3,2,4,4,2,2,2,2,2
75,20403701,0,0,0,37,1,4,0,0,0,0,0,0.437850691,1.458202902,0,0.5,0.6,0,NA,"Direct assistance to the poor (food, cash)",3,5,4,5,4,5,5,5,5
75,20403902,0,0,0,26,NA,1,0,1,0,0,0,1.200145077,2.095561262,0,0.2,0.4,0,NA,Access to clean water,3,5,4,4,4,1,2,1,1
75,20403903,0,0,0,40,NA,1,0,1,1,1,1,1.084851322,2.098660093,0,0.4,0.2,0,NA,"Direct assistance to the poor (food, cash)",4,4,4,4,4,3,2,1,2
75,20412301,0,0,0,60,1,1,0,1,1,0,0,-0.610241929,1.823513101,0,0.2,0.3,0,NA,Access to clean water,3,2,5,5,4,3,5,5,5
75,20412401,0,0,0,40,0,1,1,1,1,1,1,-0.16652581,1.849572913,0,0.2,0.4,0,NA,Education,4,4,4,4,4,4,3,2,3
75,20412601,0,0,0,24,1,2,0,1,1,0,0,-0.576592993,2.251119398,0,0.3,0.4,0,NA,"Direct assistance to the poor (food, cash)",4,2,5,5,5,4,4,4,4
75,990000877,0,0,0,41,0,2,0,1,0,0,0,-0.17304236,1.321877077,0,0,0,0,NA,Education,3,4,4,4,2,3,1,2,1
75,990003647,0,0,0,25,1,4,0,1,1,0,0,-0.576592993,1.490961233,0,0.2,0.3,0,NA,"Direct assistance to the poor (food, cash)",1,2,1,4,4,5,5,5,1
75,990005175,0,0,0,18,1,2,0,1,0,0,0,-0.877882971,1.414881754,0,0,0,0,NA,Access to clean water,3,3,3,4,3,3,3,1,2
75,990018036,0,0,0,68,1,2,0,1,1,0,0,0.027783508,1.335261596,0,0.2,0.4,0,NA,"Direct assistance to the poor (food, cash)",1,2,NA,4,4,5,3,1,4
75,990018105,0,0,0,18,1,2,0,1,0,0,0,-0.26698992,0.772221403,0,0.2,0.3,0,NA,Education,5,5,5,5,5,5,5,2,5
75,990018903,0,0,0,22,1,4,0,1,1,0,0,-0.877882971,2.382132714,0,0.1,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,2,3,1,4,1,2,1,1
75,990024993,0,0,0,58,0,2,0,0,1,0,0,0.437850691,1.489431671,0,0,0.4,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,4,3,3,1,5,2
75,990030581,0,0,0,55,1,1,0,0,1,0,0,0.705491733,1.474381335,0,0.5,0.4,0,NA,Access to clean water,4,4,4,4,5,2,2,4,2
75,990041591,0,0,0,18,1,4,0,1,1,0,0,-0.568279898,3.306145068,0,0,0,0,NA,"Infrastructure, like roads and bridges",3,4,4,5,5,2,3,1,2
75,990046209,0,0,0,72,1,1,0,0,0,0,0,-0.877882971,2.885771884,0,0,0,0,NA,Energy supply,3,NA,NA,NA,NA,2,5,1,2
75,990047041,0,0,0,43,1,2,0,0,1,0,0,-0.16652581,0.864063597,0,0,0.1,0,NA,"Direct assistance to the poor (food, cash)",4,4,4,4,4,3,4,1,1
75,990049825,0,0,0,43,0,2,0,0,0,0,0,0.027783508,1.566338153,0,0,0.2,0,NA,Education,3,4,2,4,2,4,2,4,1
75,990050339,0,0,0,22,1,4,0,0,1,0,0,-0.26698992,1.485722387,0,0.4,0.5,0,NA,"Direct assistance to the poor (food, cash)",3,3,4,4,4,3,3,4,1
75,990057083,0,0,0,34,1,4,0,0,1,0,0,-0.877882971,NA,0,0.2,0.2,0,NA,Education,2,4,4,4,4,3,2,1,1
75,990092517,1,1,4,57,0,2,0,1,1,0,0,1.494918505,0.77746487,1,0.5,0.1,0,0,Education,2,4,4,4,4,2,2,2,2
75,990094589,0,0,0,51,1,1,0,1,0,0,0,0.143077263,0.755763577,0,0.1,0.1,0,NA,Access to clean water,1,1,2,3,4,3,1,1,1
75,990102984,1,0,0,19,0,1,0,1,1,1,1,0.705491733,0.792335242,0,0,0.2,0,NA,Access to clean water,3,2,2,1,2,3,1,1,1
75,990104130,0,0,0,18,0,2,0,1,1,0,0,0.437850691,0.798710179,0,0.3,0.7,0,NA,Access to clean water,1,1,2,4,4,3,2,1,1
75,990104131,0,0,0,26,0,2,0,1,0,0,0,0.29542455,0.776949606,0,0.1,0.2,0,NA,Education,4,4,5,4,5,3,3,1,1
